,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t9,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,F
2488,0.43291,0.46058000000000004,0.48558999999999997,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35025,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41563,0.43291,0.46058000000000004,0.4856,0.5055,0.5325,0.5404,0.51505,0.46767,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925,0.39005,0.38996,0.38026,0.39424000000000003,0.40871,0.41562,0
5336,0.58524,0.57715,0.56179,0.53863,0.51617,0.47246000000000005,0.40497,0.32761,0.27597,0.31085999999999997,0.3898,0.46653,0.53637,0.5915600000000001,0.60817,0.60487,0.60145,0.6039,0.59805,0.58992,0.58414,0.57609,0.5607800000000001,0.53767,0.5152399999999999,0.47148999999999996,0.40402,0.32674000000000003,0.27578,0.31144,0.39068,0.46747,0.5373600000000001,0.5924699999999999,0.609,0.6057100000000001,0.60247,0.60497,0.59915,0.59104,6
3736,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35025,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
1342,0.5985,0.6199,0.63054,0.63008,0.61864,0.58759,0.5270600000000001,0.4516,0.36869,0.29122,0.23986,0.2543,0.32631,0.39962,0.46316,0.49828999999999996,0.51355,0.54778,0.58127,0.60882,0.6338600000000001,0.654,0.66355,0.66235,0.65046,0.61906,0.5576399999999999,0.48098,0.396,0.31309000000000003,0.24919000000000002,0.2317,0.29791999999999996,0.3695,0.42928,0.46076000000000006,0.47797,0.51432,0.54708,0.57457,4
608,0.49792,0.50544,0.51339,0.51883,0.51537,0.4915,0.4443,0.38524,0.32985,0.29782,0.30285,0.35373000000000004,0.41548999999999997,0.4709,0.51374,0.5201,0.50002,0.5058199999999999,0.5087,0.5020100000000001,0.49818,0.50565,0.51356,0.5189199999999999,0.51548,0.4917,0.44454,0.38547,0.32998,0.29779,0.30262,0.35336999999999996,0.41508999999999996,0.47046000000000004,0.5133300000000001,0.51978,0.49968,0.50545,0.50836,0.50171,7
3430,0.47479,0.46692,0.45109,0.42933999999999994,0.40755,0.36916,0.31292,0.2489,0.18633,0.16482,0.20870999999999998,0.27002,0.33038,0.38606,0.42918,0.44573,0.44577,0.4608,0.47172,0.47508,0.47318999999999994,0.46536000000000005,0.44956999999999997,0.42791,0.40612,0.36768,0.31146999999999997,0.2475,0.18520999999999999,0.16497,0.20986999999999997,0.27133,0.33177,0.3875,0.43055,0.44706,0.44723,0.46236000000000005,0.47331000000000006,0.47668999999999995,1
5512,0.42991,0.47053999999999996,0.5022,0.52046,0.53447,0.54284,0.52783,0.48546000000000006,0.4318,0.38032,0.34292,0.32064000000000004,0.32472,0.34008,0.33831,0.33807,0.35688000000000003,0.37284,0.3827,0.39593,0.43078999999999995,0.4714,0.5030600000000001,0.52131,0.53498,0.54335,0.52868,0.48636,0.4326,0.38073,0.34302,0.32045,0.32422,0.33981999999999996,0.33808,0.33732,0.35597,0.37188000000000004,0.38178,0.39502,8
4520,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,0.43036,0.47097,0.50264,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,8
5508,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
2229,0.5273,0.5524600000000001,0.56942,0.57593,0.57317,0.5516,0.50162,0.43741,0.36785999999999996,0.30855,0.2748,0.28511,0.3394,0.39299999999999996,0.41953,0.43233999999999995,0.4467,0.46679,0.48134,0.4981,0.52281,0.54807,0.56515,0.5716899999999999,0.56899,0.54747,0.4976,0.43351000000000006,0.3643,0.30607,0.27431,0.28792,0.34302,0.39701,0.42373999999999995,0.43664,0.45088,0.47106000000000003,0.48573999999999995,0.5026,10
5994,0.47297,0.46513999999999994,0.44936000000000004,0.42771000000000003,0.40592,0.36748000000000003,0.31127,0.24731999999999998,0.18506,0.165,0.21004,0.27152,0.33198,0.38771,0.43075,0.44727,0.44743999999999995,0.46258,0.47353,0.47691000000000006,0.47502,0.46713999999999994,0.45131000000000004,0.42954,0.40775,0.36937,0.31313,0.2491,0.18648,0.16479000000000002,0.20854,0.26983,0.33016999999999996,0.38585,0.42898000000000003,0.44553000000000004,0.44555,0.46058000000000004,0.4715,0.47485,1
6662,0.21299,0.24488000000000001,0.27778,0.3049,0.33579000000000003,0.35241,0.34528000000000003,0.32325,0.29593,0.27541,0.26763000000000003,0.26726,0.27365,0.27899999999999997,0.26223,0.23765,0.22618000000000002,0.22041,0.20579,0.19712000000000002,0.21241,0.24436,0.27729000000000004,0.30443000000000003,0.3353,0.35189000000000004,0.34476,0.32274,0.29548,0.27514,0.26757,0.26748,0.27413000000000004,0.27968000000000004,0.26298,0.23840999999999998,0.22685,0.22107,0.20646,0.19774,3
1884,0.58414,0.57609,0.5607800000000001,0.53767,0.5152399999999999,0.47148999999999996,0.40402,0.32674000000000003,0.27578,0.31144,0.39068,0.46747,0.5373600000000001,0.5924699999999999,0.60901,0.6057100000000001,0.60247,0.60497,0.59915,0.59104,0.58524,0.57715,0.56179,0.53863,0.51617,0.47246000000000005,0.40497,0.32761,0.27597,0.31085999999999997,0.3898,0.46653,0.53637,0.5915600000000001,0.60817,0.60487,0.60145,0.6039,0.59805,0.58992,6
4459,0.32033,0.31642,0.30664,0.28804,0.26847,0.23986,0.19494,0.14802,0.18197,0.25404,0.33003000000000005,0.4009,0.46701000000000004,0.52705,0.5775,0.60296,0.60446,0.6121,0.62456,0.62946,0.6269600000000001,0.6167,0.59812,0.5776100000000001,0.55305,0.5076,0.4454,0.37533,0.3016,0.2322,0.18284,0.17524,0.21857,0.26697,0.29936999999999997,0.30766,0.31493000000000004,0.33052,0.33773000000000003,0.3385,1
2130,0.50079,0.50879,0.51689,0.5223800000000001,0.5188699999999999,0.49491999999999997,0.4477,0.38858000000000004,0.3328,0.29991999999999996,0.30339,0.35306,0.41446000000000005,0.46978000000000003,0.51297,0.52051,0.49975,0.5042300000000001,0.5070100000000001,0.5000399999999999,0.49546999999999997,0.50247,0.51022,0.51555,0.5121600000000001,0.48844,0.4413,0.38229,0.32718,0.29581999999999997,0.30217,0.35404,0.4161,0.47153999999999996,0.5140399999999999,0.5194,0.5000899999999999,0.50698,0.50998,0.50361,7
4862,0.49792,0.50545,0.51339,0.51883,0.51537,0.4915,0.44431000000000004,0.38525,0.32986,0.29782,0.30284,0.35372,0.41548,0.47088,0.51373,0.5201,0.50002,0.50581,0.50869,0.5020100000000001,0.49818,0.50564,0.51355,0.5189199999999999,0.51548,0.49168999999999996,0.44454,0.38545999999999997,0.32998,0.2978,0.30263,0.35338,0.41511000000000003,0.47047,0.51334,0.51979,0.49968999999999997,0.50546,0.50837,0.50171,7
2563,0.16278,0.20205,0.2407,0.27273000000000003,0.30443000000000003,0.32803000000000004,0.3315,0.32163,0.30328,0.27957,0.25483,0.22655,0.19652999999999998,0.16502,0.14257,0.12268,0.12382,0.12825999999999999,0.12634,0.12875999999999999,0.15291,0.19235,0.23118000000000002,0.26356,0.29533000000000004,0.31881,0.32161999999999996,0.31178,0.29368,0.27087,0.24715,0.22004,0.19139,0.16184,0.14218,0.12682000000000002,0.1302,0.13517,0.13399,0.13739,5
6208,0.52735,0.5525100000000001,0.56948,0.5760000000000001,0.57324,0.55165,0.50167,0.43745,0.36791,0.3086,0.27484000000000003,0.28512,0.33939,0.39299,0.41951000000000005,0.43232,0.44669,0.46676999999999996,0.48131999999999997,0.49805,0.52276,0.54801,0.56509,0.57162,0.56891,0.54742,0.49756000000000006,0.43346,0.36426,0.30603,0.27428,0.28792,0.34302,0.39702,0.42376,0.43666000000000005,0.45088999999999996,0.47107,0.48577,0.50263,10
2969,0.43291,0.46058000000000004,0.48558999999999997,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35025,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38026,0.39424000000000003,0.40871999999999997,0.41562,0
4296,0.86208,0.8925,0.91664,0.93005,0.9299299999999999,0.9150200000000001,0.88555,0.84277,0.7922399999999999,0.73837,0.67374,0.59295,0.49998000000000004,0.40307,0.30654000000000003,0.21773,0.14556,0.10274000000000001,0.066308,0.032021,0.064524,0.12925999999999999,0.17301,0.20079,0.22784000000000001,0.25653000000000004,0.28969,0.33255999999999997,0.38195,0.42349,0.45907,0.50241,0.55445,0.60434,0.6494800000000001,0.6886899999999999,0.7197899999999999,0.73968,0.75684,0.77878,8
1833,0.49798000000000003,0.5055,0.51344,0.51888,0.51542,0.49155,0.44435,0.38529,0.32989,0.29783000000000004,0.30282,0.35368,0.41544,0.47084,0.51368,0.52005,0.49996,0.50576,0.50864,0.5019600000000001,0.49813,0.5056,0.51351,0.51888,0.51544,0.49165,0.4445,0.38542,0.32995,0.29778000000000004,0.30265,0.35341,0.41513999999999995,0.47051000000000004,0.5133800000000001,0.51983,0.49973,0.50551,0.50842,0.5017699999999999,7
2611,0.31538,0.35969,0.40081999999999995,0.43318,0.465,0.48493,0.47752,0.45111999999999997,0.41266,0.36677,0.31968,0.27041,0.22455,0.19085,0.20435999999999999,0.21311999999999998,0.21871999999999997,0.2393,0.26219000000000003,0.28254,0.31625,0.36061,0.40174,0.43413999999999997,0.46598,0.48591000000000006,0.47838,0.45196000000000003,0.41348,0.36758,0.32043,0.27107,0.22505999999999998,0.19086,0.20394,0.21266,0.2182,0.23872,0.26154,0.28179,2
4538,0.31537,0.35968,0.40081,0.43317,0.46498,0.48491999999999996,0.47752,0.45111,0.41265,0.36677,0.31966999999999995,0.2704,0.22455,0.19084,0.20435999999999999,0.21311999999999998,0.21871999999999997,0.2393,0.26219000000000003,0.28254,0.31626,0.36062,0.40175,0.43415,0.46598999999999996,0.48593000000000003,0.47838,0.45197,0.41348999999999997,0.36759000000000003,0.32044,0.27107,0.22507,0.19086,0.20394,0.21266,0.2182,0.23870999999999998,0.26154,0.28179,2
2226,0.31533,0.35964,0.40076999999999996,0.43313,0.46493999999999996,0.48488000000000003,0.47748,0.45106999999999997,0.41261000000000003,0.36673,0.31964000000000004,0.27037,0.22453,0.19085,0.20438,0.21314,0.21874000000000002,0.23931999999999998,0.26222,0.28258,0.3163,0.36065,0.40178,0.43418999999999996,0.46603,0.48596999999999996,0.47841999999999996,0.452,0.41353,0.36762,0.32047,0.2711,0.22509,0.19086,0.20392000000000002,0.21263,0.21816999999999998,0.23868000000000003,0.2615,0.28175,2
3705,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,8
1073,0.58412,0.57607,0.56076,0.53765,0.51522,0.47147,0.40401,0.32673,0.27578,0.31146,0.3907,0.46748999999999996,0.53738,0.5925,0.6090399999999999,0.60574,0.6025,0.6049899999999999,0.59918,0.59106,0.58526,0.57717,0.56181,0.53865,0.5161899999999999,0.47248,0.40499,0.32763000000000003,0.27597,0.31085,0.38978,0.46651000000000004,0.53635,0.59153,0.60814,0.6048399999999999,0.60143,0.60388,0.5980300000000001,0.5899,6
1371,0.31548000000000004,0.35978000000000004,0.40092,0.43328,0.46508999999999995,0.48503,0.47762,0.45121000000000006,0.41275,0.36685999999999996,0.31976,0.27048,0.22461,0.19085,0.20431,0.21308000000000002,0.21866,0.23923000000000003,0.26211,0.28245,0.31616,0.36051,0.40164,0.43404,0.46588,0.48581,0.47828000000000004,0.45187,0.41339,0.36749,0.32036,0.271,0.22501,0.19085,0.20398,0.2127,0.21825999999999998,0.23878000000000002,0.26161,0.28187,2
2096,0.43191999999999997,0.45962,0.48466000000000004,0.50464,0.53179,0.53961,0.51413,0.46673000000000003,0.40763,0.34962,0.31056,0.29613,0.31868,0.35999000000000003,0.39063000000000003,0.39045,0.38101,0.39514,0.40963,0.41656000000000004,0.43386,0.46148999999999996,0.48648,0.50631,0.5331600000000001,0.54115,0.5159100000000001,0.46856000000000003,0.40936999999999996,0.35086,0.31113,0.29585,0.31751,0.35855,0.38949,0.3895,0.37956,0.39338,0.40784000000000004,0.41472,0
6345,0.31626,0.36062,0.40175,0.43415,0.46598999999999996,0.48593000000000003,0.47839,0.45197,0.41348999999999997,0.36759000000000003,0.32045,0.27108000000000004,0.22507,0.19086,0.20394,0.21266,0.2182,0.23870999999999998,0.26154,0.28178000000000003,0.31537,0.35967,0.40081,0.43317,0.46498,0.48491999999999996,0.47751000000000005,0.45111,0.41265,0.36677,0.31966999999999995,0.2704,0.22454000000000002,0.19084,0.20435999999999999,0.21311999999999998,0.21871999999999997,0.2393,0.26219000000000003,0.28254,2
6335,0.61721,0.63795,0.6480100000000001,0.6471600000000001,0.63547,0.60426,0.5432600000000001,0.46716,0.38313,0.30258,0.24411,0.24174,0.31116,0.38358000000000003,0.44528999999999996,0.47855,0.49455,0.52998,0.5631,0.5906,0.61612,0.6368699999999999,0.6469600000000001,0.6461399999999999,0.63446,0.6032,0.5422100000000001,0.46613000000000004,0.38215,0.30178,0.24369000000000002,0.24236,0.31198000000000004,0.38447,0.44616000000000006,0.47941999999999996,0.49549,0.531,0.56416,0.5916899999999999,4
1930,0.06561,0.088538,0.11760999999999999,0.14397000000000001,0.16895,0.18424000000000001,0.18450999999999998,0.18100000000000002,0.18125,0.18569000000000002,0.19403,0.20908000000000002,0.2281,0.23847,0.2384,0.23961999999999997,0.25059000000000003,0.2625,0.27173,0.28657,0.31528,0.35114,0.38589,0.41508,0.44301999999999997,0.4668,0.4756,0.46587,0.44615,0.41807,0.38459,0.34857,0.3063,0.26226,0.2263,0.20559000000000002,0.18513,0.14082999999999998,0.09819299999999999,0.06807,5
2883,0.49762,0.50507,0.51298,0.51839,0.51495,0.49111000000000005,0.44392,0.38487,0.3295,0.29754,0.30272,0.35370999999999997,0.41551000000000005,0.47091000000000005,0.51372,0.51995,0.49996999999999997,0.50592,0.5088199999999999,0.5021800000000001,0.49846,0.5060100000000001,0.51395,0.5193399999999999,0.51589,0.49207,0.4449,0.38582,0.33031,0.29806,0.30275,0.35339,0.41508,0.47043999999999997,0.51335,0.51993,0.49973999999999996,0.50536,0.50825,0.50156,7
3019,0.15624000000000002,0.19558,0.23435,0.26652,0.29823,0.32176,0.32494,0.3151,0.29691,0.27371,0.2496,0.22211,0.19302,0.16276,0.14206,0.12547,0.12805999999999998,0.13285,0.13146,0.1345,0.15907000000000002,0.19844,0.23718000000000003,0.26941,0.3012,0.32477,0.32782,0.31795999999999996,0.2997,0.27638,0.25204,0.22416,0.19460999999999998,0.16374,0.14228,0.12377,0.12611,0.13075,0.12908,0.1319,5
5251,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
4358,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,0.43036,0.47097,0.50264,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,8
3216,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
6323,0.52727,0.55243,0.56939,0.5759,0.57314,0.55157,0.50159,0.43738,0.36784,0.30853,0.2748,0.28513,0.33942,0.39303,0.41956000000000004,0.43237,0.44673,0.46681999999999996,0.48136999999999996,0.49813,0.52284,0.5481,0.56518,0.57172,0.56902,0.5475,0.49763,0.43354,0.36433000000000004,0.30609000000000003,0.27431,0.2879,0.34299,0.39699,0.42372,0.43662,0.45085,0.47103,0.48571000000000003,0.50257,10
24,0.61721,0.6379600000000001,0.6480199999999999,0.64717,0.63548,0.60426,0.5432600000000001,0.46717,0.38313,0.30258,0.24411,0.24174,0.31115,0.38358000000000003,0.44528999999999996,0.47855,0.49455,0.52998,0.5631,0.5906,0.61611,0.6368699999999999,0.64695,0.64613,0.63446,0.6032,0.5422100000000001,0.46613000000000004,0.38215,0.30178,0.24369000000000002,0.24236,0.31198000000000004,0.38447,0.44616000000000006,0.47941999999999996,0.4955,0.531,0.56416,0.5916899999999999,4
6005,0.21276,0.24468,0.27759,0.30473,0.33564,0.35222,0.34507,0.32305,0.29575999999999997,0.27534000000000003,0.26763000000000003,0.26735,0.27381,0.27918000000000004,0.2624,0.23781999999999998,0.2264,0.22064,0.20603000000000002,0.19735,0.21263,0.24454,0.27747,0.30459,0.33544,0.35206,0.34495,0.32293,0.29563,0.27521,0.26757,0.26739,0.27398,0.27952,0.26282,0.23825,0.22665,0.22085,0.20624,0.19752999999999998,3
336,0.47502,0.46715,0.45131000000000004,0.42954,0.40775,0.36937,0.31313,0.2491,0.18648,0.16479000000000002,0.20854,0.26983,0.33016999999999996,0.38584,0.42898000000000003,0.44551999999999997,0.44555,0.46057,0.47148999999999996,0.47485,0.47297,0.46513000000000004,0.44936000000000004,0.42771000000000003,0.40592,0.36748000000000003,0.31127,0.24731,0.18506,0.165,0.21004,0.27153,0.33198,0.38771,0.43075,0.44727,0.44745,0.46258,0.47353999999999996,0.47691999999999996,1
6668,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35025,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
5627,0.58524,0.57715,0.56179,0.53863,0.51617,0.47246000000000005,0.40497,0.32761,0.27597,0.31085999999999997,0.3898,0.46653,0.53637,0.5915600000000001,0.60817,0.60487,0.60145,0.6039,0.59805,0.58992,0.58414,0.57609,0.5607800000000001,0.53767,0.5152399999999999,0.47148999999999996,0.40402,0.32674000000000003,0.27578,0.31144,0.39068,0.46747,0.5373600000000001,0.5924699999999999,0.609,0.6057100000000001,0.60247,0.60497,0.59915,0.59104,6
5365,0.11107,0.14761,0.19311,0.23606999999999997,0.2699,0.28236,0.27036,0.24875,0.22819,0.21041999999999997,0.20240999999999998,0.2271,0.2671,0.29593,0.31254,0.33826999999999996,0.37368,0.40907,0.44117,0.47784,0.52144,0.56562,0.60406,0.63307,0.6551899999999999,0.67364,0.67594,0.65118,0.6121300000000001,0.56165,0.50183,0.43822,0.37251,0.30379,0.23774,0.17609,0.13492,0.11415,0.11742999999999999,0.12247999999999999,2
6013,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,8
1655,0.52286,0.5481199999999999,0.5652,0.5717399999999999,0.56903,0.54752,0.49765,0.43355,0.36434,0.3061,0.27432,0.28789000000000003,0.34297,0.39697,0.4237,0.4366,0.45083,0.47101000000000004,0.48568999999999996,0.50255,0.52725,0.5524100000000001,0.5693699999999999,0.5758800000000001,0.57313,0.55155,0.50157,0.43736,0.36782,0.30851999999999996,0.2748,0.28514,0.33943,0.39304,0.41957,0.43238000000000004,0.44675,0.46684,0.48139,0.49815,10
1596,0.66976,0.64698,0.61661,0.57845,0.53249,0.4796,0.42083999999999994,0.36394,0.30091,0.23529,0.19178,0.22264,0.29053,0.36071,0.42315,0.47753,0.52383,0.5612,0.57384,0.55729,0.54,0.55753,0.56397,0.53965,0.50117,0.45248999999999995,0.39611999999999997,0.33624,0.27837,0.22875,0.19915,0.20638,0.2247,0.24353000000000002,0.27055999999999997,0.29399000000000003,0.30924,0.31522,0.31423,0.30921,1
2050,0.47316,0.46531999999999996,0.44953999999999994,0.42788000000000004,0.40609,0.36766,0.31144,0.24748,0.18519000000000002,0.16497,0.20989000000000002,0.27136,0.3318,0.38753000000000004,0.43058,0.4471,0.44726000000000005,0.46238999999999997,0.47334,0.47672,0.47481999999999996,0.46696000000000004,0.45113000000000003,0.42937,0.40758,0.36919,0.31295,0.24893,0.18635,0.16480999999999998,0.20869000000000001,0.26999,0.33035,0.38603000000000004,0.42915,0.4457,0.44573999999999997,0.46076999999999996,0.47168999999999994,0.47505,1
4408,0.159,0.19837,0.2371,0.26933,0.30111,0.32468,0.32775,0.31789,0.29963,0.27631,0.25196999999999997,0.2241,0.19457,0.16371,0.14226,0.1238,0.12615,0.13079000000000002,0.12912,0.13196,0.15631,0.19566,0.23443000000000003,0.2666,0.29830999999999996,0.32185,0.32502,0.31518,0.29698,0.27378,0.24966999999999998,0.22216999999999998,0.19307,0.1628,0.14207,0.12545,0.12802,0.13280999999999998,0.13141,0.13444,5
4452,0.52267,0.54792,0.565,0.57152,0.56881,0.5473399999999999,0.49749,0.4334,0.36419,0.30596999999999996,0.27425,0.28795,0.34306,0.39709,0.42385,0.43675,0.45096,0.47113999999999995,0.48583999999999994,0.50271,0.5274399999999999,0.55261,0.56957,0.57611,0.5733600000000001,0.55173,0.50173,0.43751999999999996,0.36796999999999996,0.30866,0.27487,0.28509,0.33935,0.39293,0.41943,0.43223999999999996,0.44663,0.46671,0.48125,0.49799,10
2547,0.159,0.19837,0.23711,0.26934,0.30112,0.32469000000000003,0.32776,0.31789,0.29963,0.27631,0.25198000000000004,0.22411,0.19457,0.16371,0.14226,0.12379000000000001,0.12615,0.13078,0.12912,0.13195,0.1563,0.19565,0.23442,0.26659,0.29830999999999996,0.32184,0.32500999999999997,0.31517,0.29696999999999996,0.27378,0.24966,0.22216,0.19305999999999998,0.16279000000000002,0.14207,0.12545,0.12803,0.13282,0.13142,0.13445,5
2673,0.47501000000000004,0.46713999999999994,0.4513,0.42954,0.40774,0.36935999999999997,0.31312,0.24909,0.18647,0.16479000000000002,0.20855,0.26984,0.33018000000000003,0.38585,0.42899,0.44553000000000004,0.44556,0.46058999999999994,0.4715,0.47486000000000006,0.47298,0.46515,0.44937,0.42772,0.40593,0.36749,0.31128,0.24731999999999998,0.18507,0.165,0.21003000000000002,0.27152,0.33197,0.3877,0.43073999999999996,0.44726000000000005,0.44743,0.46257,0.47353,0.4769,1
3815,0.51727,0.54652,0.56621,0.57539,0.58541,0.5693600000000001,0.5287,0.47089,0.39996,0.32481,0.26466,0.24166999999999997,0.26708000000000004,0.31651999999999997,0.35846,0.38604,0.40801,0.43459,0.45811,0.48458,0.51673,0.54601,0.56571,0.575,0.58501,0.56884,0.5281600000000001,0.47036000000000006,0.39946,0.3244,0.26452,0.2419,0.26761999999999997,0.31711,0.35901,0.38659,0.40861,0.43522,0.45874,0.48515,9
1199,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33994,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39547,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.3382,0.33769,0.35641999999999996,0.37235,0.38223,0.39546,8
1861,0.15624000000000002,0.19559,0.23435,0.26652,0.29823,0.32176,0.32495,0.31511,0.29691,0.27371,0.2496,0.22211,0.19302,0.16276,0.14205,0.12547,0.12805999999999998,0.13285,0.13146,0.13449,0.15907000000000002,0.19844,0.23717,0.26941,0.3012,0.32477,0.32782,0.31795999999999996,0.2997,0.27638,0.25204,0.22416,0.19460999999999998,0.16375,0.14228,0.12378,0.12612,0.13075,0.12908,0.13191,5
4991,0.4329,0.46057,0.48558,0.50548,0.5324800000000001,0.5403899999999999,0.51503,0.46765,0.40851,0.35025,0.31084,0.29599000000000003,0.31808000000000003,0.35927,0.39006,0.38997,0.38027,0.39425,0.40873000000000004,0.41563,0.43291999999999997,0.46058999999999994,0.48561000000000004,0.5055,0.5325,0.5404100000000001,0.51505,0.46767,0.40853,0.35026,0.31085,0.29599000000000003,0.31806999999999996,0.35925,0.39004,0.38995,0.38026,0.39423,0.40871,0.41561000000000003,0
4379,0.15633,0.19569,0.23445,0.26663000000000003,0.29834,0.32187,0.32505,0.3152,0.29701,0.27381,0.24969,0.22218000000000002,0.19309,0.16280999999999998,0.14207,0.12544,0.12800999999999998,0.1328,0.1314,0.13442,0.15897,0.19834000000000002,0.23706999999999998,0.2693,0.30108,0.32465,0.32771999999999996,0.31786,0.2996,0.27628,0.25195,0.22408000000000003,0.19455,0.1637,0.14225,0.1238,0.12616,0.1308,0.12914,0.13198,5
