,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t9,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,F
4284,0.33558000000000004,0.44321000000000005,0.53771,0.61626,0.67132,0.6996600000000001,0.71345,0.71337,0.6945899999999999,0.65636,0.59912,0.52573,0.43972,0.34157,0.25377,0.17463,0.083797,0.038836,0.16599,0.29005,0.40731999999999996,0.5142100000000001,0.60638,0.67084,0.7186100000000001,0.7568699999999999,0.77877,0.7809999999999999,0.76288,0.7260800000000001,0.6732600000000001,0.6028899999999999,0.5182399999999999,0.43406999999999996,0.36041,0.27614,0.15924000000000002,0.032728,0.096335,0.22125,3
3029,0.22315,0.3324,0.42998000000000003,0.50756,0.57082,0.6241399999999999,0.66489,0.68813,0.69263,0.67807,0.6448,0.5937,0.5262,0.44423999999999997,0.35420999999999997,0.28600000000000003,0.2383,0.13759000000000002,0.016222999999999998,0.10577,0.22308000000000003,0.33234,0.42995,0.50757,0.57081,0.62408,0.66482,0.68806,0.6925399999999999,0.67799,0.64472,0.5936100000000001,0.5261100000000001,0.44413,0.35406,0.28576,0.2381,0.1375,0.016148,0.10584,7
1289,0.24185,0.35315,0.45408999999999994,0.5386,0.5946100000000001,0.63778,0.67264,0.69171,0.6922,0.6733399999999999,0.6371600000000001,0.58644,0.5189699999999999,0.43845,0.35859,0.30034,0.23888,0.12675999999999998,0.0061231,0.12287000000000001,0.24181999999999998,0.35312,0.45406,0.53857,0.5945699999999999,0.63775,0.67261,0.6916800000000001,0.69217,0.6733100000000001,0.63713,0.5864199999999999,0.51895,0.43843000000000004,0.35858,0.30034,0.23886999999999997,0.12673,0.006118899999999999,0.1229,0
1129,0.24722,0.3613,0.46396000000000004,0.54857,0.60831,0.65213,0.68842,0.7085100000000001,0.7093,0.69006,0.65294,0.6008899999999999,0.53155,0.44856999999999997,0.36507,0.30675,0.24700999999999998,0.13234,0.00701,0.1248,0.24714,0.36122,0.46387,0.5484100000000001,0.60814,0.652,0.68834,0.70843,0.70923,0.68999,0.65287,0.60083,0.5314800000000001,0.44848999999999994,0.36496,0.30662,0.24691,0.13226,0.0069784999999999995,0.12487000000000001,2
2116,0.26557,0.37528,0.47426999999999997,0.55897,0.62169,0.66496,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.53508,0.46574,0.40688,0.33064,0.21904,0.09767999999999999,0.025997000000000003,0.14812,0.26554,0.37525,0.47423999999999994,0.55894,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21899999999999997,0.097648,0.026029000000000004,0.14815,8
4194,0.32005,0.42538000000000004,0.5184300000000001,0.59011,0.63964,0.68086,0.7095199999999999,0.71941,0.70995,0.68135,0.63439,0.5704100000000001,0.49153,0.40352,0.32705,0.2502,0.15492999999999998,0.036745,0.085484,0.20561999999999997,0.32009,0.42541,0.51845,0.59009,0.63963,0.68089,0.70955,0.71944,0.70999,0.6813899999999999,0.63443,0.5704600000000001,0.49158,0.40364,0.3273,0.25044,0.15500999999999998,0.0368,0.085444,0.20558,6
1776,0.17582,0.27683,0.36912,0.44401999999999997,0.49823999999999996,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35014,0.29772,0.24821999999999997,0.15142,0.040954000000000004,0.06933500000000001,0.17625,0.27724,0.36951,0.4443,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29858,0.24886999999999998,0.1519,0.041408999999999994,0.068896,1
3176,0.32918000000000003,0.43641,0.5301,0.60126,0.65492,0.69731,0.72646,0.73652,0.72673,0.69729,0.64898,0.58318,0.5020600000000001,0.41091000000000005,0.33152,0.25419,0.15889,0.038139,0.086996,0.21011,0.32721999999999996,0.43443999999999994,0.52813,0.59927,0.65293,0.69533,0.72449,0.73456,0.72477,0.6953199999999999,0.6470199999999999,0.58123,0.5001,0.40905,0.32984,0.25251999999999997,0.15696,0.036177,0.089055,0.21211,10
5650,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006120899999999999,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006120899999999999,0.12289000000000001,0
493,0.24722,0.3613,0.46396000000000004,0.54857,0.6083,0.65213,0.68842,0.7085100000000001,0.7093,0.69006,0.65293,0.6008899999999999,0.53155,0.44856,0.36507,0.30675,0.24700999999999998,0.13233,0.0070093,0.1248,0.24715,0.36122,0.46387,0.5484100000000001,0.60814,0.652,0.68834,0.70843,0.70923,0.68999,0.65287,0.60083,0.5314800000000001,0.44848999999999994,0.36496,0.30662,0.24691,0.13226,0.006979099999999999,0.12487000000000001,2
3972,0.17815,0.28153,0.37508,0.44959,0.50871,0.5602199999999999,0.60316,0.63002,0.63948,0.63121,0.60546,0.56297,0.50507,0.43387,0.35813,0.30515,0.25728,0.15865,0.045041000000000005,0.06844,0.17833,0.2817,0.37524,0.44972,0.50884,0.5603899999999999,0.60333,0.6301899999999999,0.63965,0.63138,0.60563,0.56315,0.50525,0.43406999999999996,0.35841999999999996,0.30551999999999996,0.25756,0.15885,0.045225,0.068262,4
5344,0.17588,0.27688,0.36917,0.44406,0.49828,0.54764,0.58918,0.6149,0.62371,0.61533,0.59001,0.54847,0.49201000000000006,0.42275,0.35022,0.29780999999999996,0.24829,0.15148,0.041010000000000005,0.06928,0.17619,0.27719,0.36946,0.44427,0.49848000000000003,0.54795,0.58949,0.61521,0.62403,0.61566,0.59033,0.5488,0.49235,0.42312,0.3508,0.29849000000000003,0.2488,0.15184,0.041352999999999994,0.06895,1
6087,0.24714,0.36121,0.46386000000000005,0.5484,0.6081300000000001,0.65199,0.68833,0.7084199999999999,0.70922,0.68998,0.65286,0.60082,0.53147,0.44848000000000005,0.36495,0.30661,0.2469,0.13225,0.0069756,0.12487999999999999,0.24723,0.36130999999999996,0.46397,0.5485800000000001,0.60831,0.6521399999999999,0.68843,0.7085199999999999,0.70931,0.69007,0.65295,0.6009,0.53156,0.44856999999999997,0.36508,0.30675,0.24702,0.13234,0.0070128,0.12479000000000001,2
315,0.37227,0.47957,0.57363,0.64836,0.69462,0.7262,0.7459399999999999,0.74757,0.72939,0.6912699999999999,0.63557,0.56529,0.47948,0.38497,0.30895,0.22876999999999997,0.12332,0.009025299999999998,0.13043,0.25492,0.37259000000000003,0.4799,0.57396,0.64881,0.6951,0.7266,0.7463,0.74792,0.72973,0.6916100000000001,0.6358699999999999,0.5655600000000001,0.47975,0.38508000000000003,0.30885,0.22868000000000002,0.12359,0.0090497,0.13007,0.25456999999999996,3
5868,0.22130999999999998,0.33057,0.42818,0.50579,0.56902,0.62231,0.66305,0.6863,0.69079,0.67625,0.64299,0.5918899999999999,0.52441,0.44247,0.35267,0.28509,0.23740999999999998,0.13584000000000002,0.014566999999999998,0.10754000000000001,0.22483000000000003,0.33407,0.43165,0.50925,0.5725100000000001,0.62583,0.66657,0.6898,0.69428,0.67972,0.64644,0.59533,0.52781,0.44581000000000004,0.35553,0.28664,0.23892,0.13915,0.017741,0.10417,7
4638,0.37224,0.47955,0.57362,0.64857,0.6949,0.72633,0.74598,0.74759,0.72939,0.6912699999999999,0.6355,0.56518,0.47936000000000006,0.38461999999999996,0.30831,0.22815,0.12322000000000001,0.009011100000000001,0.13042,0.25492,0.37259000000000003,0.47989,0.57394,0.64857,0.6948,0.72644,0.7462300000000001,0.74788,0.72969,0.69158,0.6359100000000001,0.5656399999999999,0.47984,0.38539,0.30945,0.22924,0.12365999999999999,0.0090601,0.13012,0.25461999999999996,3
3404,0.37213,0.47944,0.5735,0.6482899999999999,0.69457,0.7261,0.7458199999999999,0.74745,0.72926,0.69114,0.63542,0.56513,0.47931999999999997,0.38476,0.30869,0.22851,0.12317,0.0090098,0.13055999999999998,0.25505,0.37272,0.48002,0.57409,0.64887,0.69515,0.72669,0.74641,0.7480399999999999,0.72985,0.6917300000000001,0.6360100000000001,0.56571,0.4799,0.38528,0.30911,0.22893000000000002,0.12372999999999999,0.0090654,0.12995,0.25445,3
1604,0.32561,0.43096,0.52412,0.59841,0.6472600000000001,0.68614,0.71459,0.72444,0.71497,0.68637,0.63942,0.57547,0.49667,0.4093,0.3341,0.25748000000000004,0.16063,0.042118,0.080081,0.20035999999999998,0.31485,0.42013999999999996,0.51289,0.58228,0.63283,0.67597,0.70477,0.7146899999999999,0.70526,0.67666,0.6297,0.5656899999999999,0.48673999999999995,0.39825,0.3207,0.24359,0.1496,0.031748,0.09050599999999999,0.21053000000000002,6
686,0.37211,0.47941000000000006,0.57348,0.64827,0.6945399999999999,0.7260800000000001,0.7458,0.74743,0.72924,0.69112,0.6354,0.56511,0.4793,0.38474,0.30867,0.22849,0.12315,0.0090083,0.13058,0.25506999999999996,0.37274,0.48003999999999997,0.5741,0.64889,0.69517,0.7267100000000001,0.74643,0.7480600000000001,0.72987,0.69175,0.63603,0.5657300000000001,0.47991999999999996,0.38529,0.30912,0.22894,0.12375,0.0090671,0.12993,0.25443000000000005,3
4387,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67333,0.63715,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121100000000001,0.12287999999999999,0.24183000000000002,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.0061208,0.12289000000000001,0
3964,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0
1938,0.17582,0.27683,0.36912,0.44401999999999997,0.49823,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35015,0.29773,0.24821999999999997,0.15142,0.040954000000000004,0.06933500000000001,0.17625,0.27724,0.36951,0.4443,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29857,0.24886,0.1519,0.04141,0.068895,1
130,0.17815999999999999,0.28154,0.37508,0.4496,0.50871,0.5602199999999999,0.60316,0.63003,0.63948,0.63121,0.60546,0.56298,0.50508,0.43388000000000004,0.35814,0.30516,0.25728,0.15866,0.045043,0.068438,0.17832,0.2817,0.37524,0.44972,0.50884,0.56038,0.60332,0.6301899999999999,0.63965,0.63138,0.60563,0.56315,0.50525,0.43406999999999996,0.35841999999999996,0.30551999999999996,0.25755,0.15884,0.045223,0.06826499999999999,4
396,0.24713000000000002,0.36121,0.46386000000000005,0.5484,0.6081300000000001,0.65199,0.68833,0.7084199999999999,0.70922,0.68998,0.65286,0.60082,0.53147,0.44848000000000005,0.36495,0.30661,0.2469,0.13225,0.006974600000000001,0.12487999999999999,0.24723,0.36130999999999996,0.46397,0.5485800000000001,0.60832,0.65215,0.68843,0.7085199999999999,0.70931,0.69007,0.65295,0.60091,0.53156,0.44858000000000003,0.36508,0.30676,0.24702,0.13235,0.0070134,0.12479000000000001,2
4561,0.38047,0.48943000000000003,0.58413,0.65782,0.7070000000000001,0.73836,0.75862,0.7602300000000001,0.74145,0.70223,0.64499,0.5729,0.48489,0.3873,0.30909000000000003,0.22882,0.12325,0.0092058,0.13577,0.2629,0.38285,0.49182,0.58653,0.66033,0.7095199999999999,0.74083,0.76102,0.76263,0.74385,0.70462,0.64736,0.57524,0.48725,0.38945,0.3108,0.23053,0.12553,0.0093605,0.13329000000000002,0.26045999999999997,5
2515,0.41796000000000005,0.5193800000000001,0.6067,0.66475,0.7086600000000001,0.74766,0.7704300000000001,0.77327,0.75576,0.71839,0.6622399999999999,0.58899,0.5008699999999999,0.402,0.30494,0.21656999999999998,0.12458,0.025927999999999996,0.10703,0.22862,0.34083,0.44288,0.53141,0.60313,0.64248,0.66898,0.6893199999999999,0.69215,0.67493,0.63788,0.58203,0.50903,0.42126,0.32388,0.23388,0.14987,0.05615,0.052614,0.1832,0.30213,9
1370,0.26557,0.37528,0.47426999999999997,0.55897,0.62169,0.66496,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.53508,0.46574,0.40688,0.33064,0.21903000000000003,0.097679,0.025998,0.14812,0.26554,0.37525,0.47423999999999994,0.55894,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21899999999999997,0.097649,0.026027999999999996,0.14815,8
884,0.37829,0.48012,0.56843,0.63421,0.67281,0.70649,0.72864,0.73156,0.71422,0.67701,0.6210100000000001,0.54789,0.45996000000000004,0.36178,0.26811999999999997,0.18218,0.089536,0.023444,0.14704,0.26655999999999996,0.37864000000000003,0.48048,0.5687800000000001,0.63458,0.67319,0.7068399999999999,0.7289899999999999,0.7319100000000001,0.7145600000000001,0.67735,0.62135,0.54823,0.46028,0.36206,0.26828,0.18229,0.08974299999999999,0.023413999999999997,0.14673,0.26621,9
5996,0.26684,0.38092,0.48367,0.5696,0.6298,0.67342,0.7084699999999999,0.72828,0.72897,0.70978,0.67166,0.61861,0.54914,0.46516,0.37433,0.30812,0.2544,0.15104,0.022032,0.10597000000000001,0.22839,0.34246,0.445,0.52808,0.5875600000000001,0.6319100000000001,0.66922,0.6895600000000001,0.69043,0.6714600000000001,0.63565,0.5838399999999999,0.5148699999999999,0.43328999999999995,0.36006,0.30669,0.23489000000000002,0.1141,0.013365,0.14286,2
5712,0.32006999999999997,0.42539,0.51845,0.59013,0.63966,0.68087,0.70953,0.71942,0.70997,0.68137,0.63441,0.5704199999999999,0.49154,0.40353,0.32706,0.25021,0.15494000000000002,0.036761,0.085467,0.2056,0.32006999999999997,0.42539,0.51844,0.59008,0.63961,0.68087,0.70953,0.71942,0.70997,0.68138,0.63442,0.57044,0.49156000000000005,0.40363000000000004,0.32729,0.25042,0.155,0.036784,0.085461,0.2056,6
6104,0.38326,0.48506000000000005,0.57334,0.6381399999999999,0.6771699999999999,0.71159,0.73385,0.73677,0.71941,0.68218,0.62616,0.55302,0.46507,0.3668,0.27271,0.18649000000000002,0.09396399999999999,0.023099,0.14219,0.26184,0.37390999999999996,0.47579,0.5641,0.63083,0.66909,0.7020000000000001,0.7240300000000001,0.72695,0.70963,0.6724399999999999,0.61645,0.5433399999999999,0.45542,0.35729,0.26392,0.17818,0.08552799999999999,0.024034,0.15133,0.2707,9
6406,0.37863,0.48047,0.56876,0.63457,0.6731699999999999,0.70682,0.72897,0.7318899999999999,0.71455,0.6773399999999999,0.62134,0.5482100000000001,0.46026999999999996,0.36205,0.26827,0.18228,0.089732,0.023415000000000002,0.14674,0.26623,0.3783,0.48013999999999996,0.56844,0.63422,0.67283,0.7065,0.72865,0.73158,0.71423,0.67702,0.62103,0.54791,0.45997,0.36179,0.26813000000000003,0.18219000000000002,0.089548,0.023443000000000002,0.14703,0.26654,9
2892,0.37831,0.48015,0.56845,0.6342300000000001,0.67283,0.7065100000000001,0.7286600000000001,0.73158,0.71424,0.67703,0.6210399999999999,0.54791,0.45998,0.3618,0.26814,0.18219000000000002,0.089555,0.023441999999999998,0.14702,0.26654,0.37861999999999996,0.48046000000000005,0.56875,0.63456,0.6731699999999999,0.70682,0.72896,0.73188,0.71454,0.67733,0.62133,0.5482,0.46026000000000006,0.36204000000000003,0.26826,0.18227000000000002,0.089725,0.023416,0.14675,0.26623,9
5053,0.37232,0.47961000000000004,0.57367,0.6483899999999999,0.69465,0.72623,0.74598,0.74762,0.72943,0.6913100000000001,0.63562,0.56533,0.47953,0.38503000000000004,0.30901999999999996,0.22883,0.12337000000000001,0.009029899999999999,0.13039,0.25488,0.37255,0.47986,0.57392,0.64878,0.69507,0.7265699999999999,0.74626,0.74788,0.72969,0.69157,0.63583,0.56552,0.47971,0.38502,0.30879,0.22862,0.12355,0.009045000000000001,0.13011,0.25461,3
5274,0.1762,0.27719,0.36946999999999997,0.44427,0.49848000000000003,0.54796,0.5895,0.61522,0.6240399999999999,0.6156699999999999,0.59034,0.54881,0.49236,0.42313,0.35081,0.2985,0.2488,0.15185,0.04136,0.06894299999999999,0.17587,0.27687,0.36917,0.44406,0.49827,0.54764,0.58917,0.6148899999999999,0.62371,0.61533,0.59,0.5484600000000001,0.49200000000000005,0.42273999999999995,0.35022,0.2978,0.24828000000000003,0.15147,0.041003,0.069288,1
3369,0.32499,0.43033999999999994,0.52349,0.59749,0.6463899999999999,0.68555,0.71402,0.72388,0.71441,0.68581,0.63886,0.5749,0.49609,0.40865999999999997,0.33332,0.25667,0.16,0.041519,0.08068600000000001,0.20095,0.31543000000000004,0.42073,0.51352,0.58315,0.63356,0.67652,0.7053,0.71522,0.7057899999999999,0.67719,0.63022,0.56622,0.48728,0.39885,0.32143,0.24435,0.1502,0.032309,0.089943,0.20998000000000003,6
234,0.32008000000000003,0.4254,0.51845,0.59009,0.63962,0.68088,0.70954,0.71944,0.70999,0.6813899999999999,0.63443,0.57045,0.49158,0.40364,0.3273,0.25043000000000004,0.15500999999999998,0.036795,0.085449,0.20558,0.32006,0.42538000000000004,0.51844,0.59012,0.63965,0.68086,0.7095199999999999,0.71941,0.70996,0.6813600000000001,0.6344,0.5704100000000001,0.49153,0.40352,0.32705,0.2502,0.15492999999999998,0.03675,0.085479,0.20561,6
5307,0.32006999999999997,0.42539,0.51845,0.59013,0.63966,0.68087,0.70953,0.71942,0.70997,0.68137,0.63441,0.57043,0.49154,0.40353,0.32706,0.25021,0.15494000000000002,0.036761,0.085467,0.2056,0.32006999999999997,0.42539,0.51844,0.59008,0.63961,0.68087,0.70953,0.71942,0.70997,0.68138,0.63442,0.57044,0.49156000000000005,0.40363000000000004,0.32729,0.25042,0.155,0.036784,0.085461,0.2056,6
2867,0.3829,0.49187,0.58657,0.6603600000000001,0.70954,0.7408600000000001,0.76107,0.76267,0.7438899999999999,0.70467,0.64741,0.5753,0.4873,0.38952,0.31088000000000005,0.23060999999999998,0.12558,0.0093656,0.13324,0.26042,0.38040999999999997,0.48938000000000004,0.58408,0.65779,0.70697,0.73832,0.75857,0.76018,0.7414,0.70218,0.64494,0.57284,0.48483000000000004,0.38723,0.30901,0.22874,0.12319000000000001,0.0092031,0.13582,0.26295,5
1734,0.37829,0.48012,0.56843,0.63421,0.67281,0.70649,0.72864,0.73156,0.71422,0.67701,0.6210100000000001,0.54789,0.45996000000000004,0.36178,0.26811999999999997,0.18218,0.089536,0.023444,0.14704,0.26655999999999996,0.37864000000000003,0.48048,0.5687800000000001,0.63458,0.67319,0.7068399999999999,0.7289899999999999,0.7319100000000001,0.7145600000000001,0.67735,0.62135,0.54823,0.46028,0.36206,0.26828,0.18229,0.089742,0.023413999999999997,0.14673,0.26621,9
4234,0.3728,0.4801,0.57416,0.64895,0.69522,0.72677,0.74649,0.74812,0.72993,0.69181,0.6360899999999999,0.56579,0.47998,0.38534,0.30916,0.22898000000000002,0.12380999999999999,0.0090735,0.12987,0.25437,0.37206,0.47936000000000006,0.5734199999999999,0.64822,0.6944899999999999,0.7260300000000001,0.74574,0.74737,0.72918,0.69106,0.63535,0.56505,0.47923999999999994,0.38469000000000003,0.30863,0.22846,0.1231,0.009003,0.13064,0.25513,3
5833,0.5051,0.61352,0.7098899999999999,0.78832,0.8539100000000001,0.9081600000000001,0.9480799999999999,0.97049,0.9741,0.9586600000000001,0.92445,0.87226,0.8033600000000001,0.71946,0.6227199999999999,0.51559,0.40134000000000003,0.29320999999999997,0.22069,0.15791,0.048714999999999994,0.061176,0.1606,0.23956999999999998,0.29962,0.34934,0.39100999999999997,0.41544,0.42112,0.40794,0.37629,0.32855,0.28363,0.25758000000000003,0.20923000000000003,0.1078,0.007337100000000001,0.12669,0.24866999999999997,0.369,7
1404,0.32916,0.4364,0.53009,0.60124,0.6549,0.6973,0.72645,0.73651,0.72672,0.69728,0.6489699999999999,0.58317,0.5020600000000001,0.4109,0.33150999999999997,0.25418,0.15888,0.038129,0.087006,0.21011999999999997,0.32723,0.43446,0.52815,0.59929,0.65294,0.69534,0.7245,0.73456,0.72478,0.69533,0.64703,0.58123,0.5001,0.40906,0.32985,0.25253000000000003,0.15697,0.036187000000000004,0.089045,0.2121,10
4173,0.32009,0.42541,0.51845,0.59009,0.63963,0.68089,0.70955,0.71944,0.70999,0.6813899999999999,0.63443,0.5704600000000001,0.49158,0.40364,0.3273,0.25043000000000004,0.15500999999999998,0.0368,0.08544299999999999,0.20558,0.32005,0.42538000000000004,0.5184300000000001,0.59011,0.63964,0.68085,0.7095100000000001,0.71941,0.70995,0.68135,0.63439,0.5704100000000001,0.49153,0.40352,0.32705,0.2502,0.15492999999999998,0.036745,0.085484,0.20561999999999997,6
2601,0.37865,0.48049,0.5687800000000001,0.63459,0.67319,0.7068399999999999,0.7289899999999999,0.7319100000000001,0.7145699999999999,0.67735,0.62135,0.54823,0.46029,0.36207,0.26828,0.18229,0.089745,0.023413,0.14673,0.26621,0.37828,0.48012,0.56843,0.63421,0.67281,0.70649,0.72863,0.73156,0.71422,0.67701,0.6210100000000001,0.54789,0.45996000000000004,0.36178,0.26811999999999997,0.18217,0.089533,0.023445,0.14705,0.26655999999999996,9
1641,0.3829,0.49187,0.58658,0.6603600000000001,0.70954,0.7408600000000001,0.76107,0.76267,0.7438899999999999,0.70467,0.64741,0.5753,0.4873,0.38952,0.31088000000000005,0.23060999999999998,0.12558,0.009365700000000001,0.13324,0.26041,0.38040999999999997,0.48938000000000004,0.58407,0.65779,0.70697,0.73832,0.75856,0.76018,0.7414,0.70218,0.64494,0.57284,0.48483000000000004,0.38723,0.30901,0.22874,0.12319000000000001,0.009203,0.13582,0.26295,5
3065,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006120899999999999,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0
3825,0.26552,0.37523,0.47422,0.55892,0.62163,0.6649,0.69471,0.71097,0.7094199999999999,0.68923,0.65191,0.60056,0.53503,0.46571999999999997,0.40686,0.3306,0.21898,0.09762699999999999,0.02605,0.14817,0.2656,0.3753,0.47429,0.5589999999999999,0.62171,0.66498,0.69479,0.71105,0.70949,0.6893,0.65198,0.60063,0.53509,0.46575,0.40688,0.33065,0.21905,0.0977,0.025976999999999997,0.1481,8
5170,0.32005,0.42538000000000004,0.5184300000000001,0.59011,0.63964,0.68086,0.7095100000000001,0.7194,0.70995,0.68135,0.63439,0.5704100000000001,0.49153,0.40352,0.32705,0.2502,0.15492999999999998,0.036744,0.085484,0.20561999999999997,0.32009,0.42541,0.51845,0.59009,0.63963,0.68089,0.70955,0.71944,0.70999,0.6813899999999999,0.63443,0.5704600000000001,0.49158,0.40364,0.3273,0.25044,0.15502,0.036801,0.08544299999999999,0.20558,6
3837,0.32916999999999996,0.4364,0.53009,0.60124,0.65491,0.6973,0.72645,0.73652,0.72673,0.69728,0.6489699999999999,0.58317,0.5020600000000001,0.4109,0.33152,0.25418,0.15888,0.038130000000000004,0.087004,0.21011999999999997,0.32721999999999996,0.43445,0.5281399999999999,0.59928,0.65294,0.69534,0.7245,0.73456,0.72478,0.69533,0.6470199999999999,0.58123,0.5001,0.40906,0.32985,0.25253000000000003,0.15697,0.036186,0.089046,0.2121,10
5559,0.26558000000000004,0.37528,0.47426999999999997,0.55898,0.62169,0.66496,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.53508,0.46574,0.40688,0.33064,0.21904,0.09768099999999999,0.025996,0.14812,0.26554,0.37525,0.47423999999999994,0.55894,0.62166,0.66492,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21899999999999997,0.097647,0.02603,0.14815,8
1185,0.34819,0.45571000000000006,0.5501,0.6280600000000001,0.67971,0.70862,0.72436,0.72504,0.70652,0.66835,0.61137,0.53913,0.45326000000000005,0.35583000000000004,0.27257,0.19315,0.097707,0.024703,0.15375999999999998,0.27798,0.3954,0.50245,0.5955600000000001,0.66317,0.7099300000000001,0.7460100000000001,0.76746,0.7696,0.75152,0.71402,0.66046,0.5901,0.50498,0.41672,0.34302,0.26084,0.14712,0.021453,0.10797000000000001,0.23271,3
6296,0.24722,0.3613,0.46396000000000004,0.54857,0.6083,0.65213,0.68843,0.7085100000000001,0.7093,0.69006,0.65294,0.6009,0.53155,0.44856999999999997,0.36507,0.30674,0.24700999999999998,0.13234,0.0070103000000000006,0.1248,0.24714,0.36122,0.46386000000000005,0.5484100000000001,0.60814,0.652,0.68834,0.70843,0.70922,0.68999,0.65287,0.60082,0.5314800000000001,0.44848999999999994,0.36496,0.30662,0.24691,0.13226,0.0069778999999999996,0.12487999999999999,2
2639,0.37216,0.47946000000000005,0.57352,0.64832,0.6945899999999999,0.72613,0.74585,0.74747,0.72928,0.69117,0.63545,0.56515,0.47934,0.38478,0.3087,0.22853,0.12319000000000001,0.0090119,0.13053,0.25503000000000003,0.3727,0.48,0.57406,0.64885,0.69512,0.7266699999999999,0.74639,0.7480100000000001,0.72982,0.69171,0.6359899999999999,0.5656899999999999,0.47988000000000003,0.38525,0.30909000000000003,0.22891,0.12370999999999999,0.009063,0.12997,0.25448000000000004,3
4974,0.32918000000000003,0.43641,0.5301,0.60124,0.65491,0.69731,0.72646,0.73653,0.7267399999999999,0.69729,0.64898,0.58319,0.50207,0.41092,0.33154,0.2542,0.15889,0.038142,0.086992,0.21011,0.32721,0.43443999999999994,0.5281399999999999,0.59928,0.65294,0.69533,0.72449,0.73455,0.7247600000000001,0.6953199999999999,0.6470100000000001,0.58122,0.5000899999999999,0.40905,0.32983,0.25251999999999997,0.15696,0.036173000000000004,0.089059,0.21211,10
384,0.26557,0.37528,0.47426999999999997,0.55897,0.62169,0.66496,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.5350699999999999,0.46574,0.40688,0.33064,0.21903000000000003,0.097679,0.025998,0.14812,0.26554,0.37525,0.47423999999999994,0.55895,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21899999999999997,0.097649,0.026027999999999996,0.14815,8
